461	235	241	30	1
462	291	148	11	1
463	64	53	30	1
464	168	42	26	1
465	183	282	42	1
466	289	79	19	1
467	1	272	10	1
468	87	183	17	1
469	234	107	24	1
470	52	288	20	1
471	236	66	30	1
472	264	35	25	1
473	233	245	10	1
474	144	100	20	1
475	260	64	23	1
476	130	96	20	1
477	202	292	10	1
478	7	31	29	1
479	96	86	12	1
480	141	102	10	1
481	170	93	39	1
482	85	228	10	1
483	10	147	20	1
484	18	206	10	1
485	164	202	30	1
486	1	81	21	1
487	148	157	24	1
488	159	110	20	1
489	229	40	13	1
490	67	161	10	1
491	131	220	23	1
492	112	199	20	1
493	238	69	20	1
494	258	247	40	1
495	205	130	30	1
496	109	61	17	1
497	59	67	10	1
498	151	294	20	1
499	26	0	12	1
500	45	190	35	1
501	56	212	10	0
502	148	288	30	0
503	275	263	33	0
504	272	97	40	0
505	143	67	14	0
506	29	8	24	0
507	152	29	10	0
508	176	235	33	0
509	30	145	23	0
510	61	70	30	0
511	16	196	30	0
512	168	108	10	0
513	15	209	25	0
514	211	66	10	0
515	256	54	30	0
516	11	207	40	0
517	58	240	20	0
518	131	95	20	0
519	116	14	20	0
520	154	31	20	0
521	86	230	20	0
522	133	99	20	0
523	290	37	1	0
524	9	145	30	0
525	140	292	10	0
526	134	146	10	0
527	229	179	16	0
528	72	20	32	0
529	149	285	10	0
530	257	137	20	0
531	225	73	9	0
532	71	294	18	0
533	156	57	27	0
534	177	281	16	0
535	117	168	14	0
536	162	250	24	0
537	116	245	37	0
538	153	28	10	0
539	176	70	18	0
540	50	285	10	0
541	257	243	10	0
542	246	133	30	0
543	140	100	20	0
544	69	134	46	0
545	236	248	10	0
546	217	21	30	0
547	161	112	10	0
548	233	242	30	0
549	127	77	11	0
550	155	180	30	0
551	144	173	20	0
552	65	56	10	0
553	130	102	20	0
554	76	280	27	0
555	110	76	30	0
556	271	101	10	0
557	216	203	5	0
558	136	241	11	0
559	160	17	24	0
560	64	91	29	0
561	107	39	9	0
562	106	77	10	0
563	103	93	13	0
564	138	101	20	0
565	15	52	21	0
566	160	111	30	0
567	81	223	40	0
568	113	114	20	0
569	162	206	30	0
570	203	183	26	0
571	113	4	31	0
572	176	263	5	0
573	173	72	8	0
574	279	189	30	0
575	9	144	40	0
576	266	104	10	0
577	253	57	10	0
578	296	252	18	0
579	254	87	7	0
580	114	198	20	0
581	220	43	28	0
582	11	265	10	0
583	250	130	10	0
584	299	153	12	0
585	133	187	16	0
586	246	137	10	0
587	238	103	16	0
588	220	182	13	0
589	213	61	20	0
590	290	219	19	0
591	153	61	12	0
592	55	285	30	0
593	276	66	17	0
594	236	240	30	0
595	244	13	10	0
596	163	200	10	0
597	62	65	20	0
598	189	240	18	0
599	145	183	10	0
600	140	108	10	0
