135	102	170	40	1
136	120	198	10	1
137	175	50	20	1
138	23	142	10	1
139	149	99	20	1
140	102	174	20	1
141	30	142	10	1
142	175	143	20	1
143	193	27	10	1
144	193	82	10	1
145	103	67	20	1
146	55	64	30	1
147	197	25	10	1
148	42	105	20	1
149	100	129	30	1
150	120	115	20	1
151	183	120	10	1
152	115	89	20	1
153	196	27	10	1
154	131	38	20	1
155	145	31	20	1
156	196	137	20	1
157	98	150	10	1
158	159	8	10	1
159	15	88	10	1
160	191	27	10	1
161	196	111	30	1
162	150	6	20	1
163	95	74	20	1
164	42	101	10	1
165	53	59	20	1
166	193	23	20	1
167	40	105	10	1
168	152	4	20	1
169	100	151	10	1
170	24	140	20	1
171	87	195	10	1
172	140	6	30	1
173	197	113	20	1
174	40	183	20	1
175	127	114	20	1
176	182	46	10	1
177	151	190	40	1
178	8	69	20	1
179	44	52	20	1
180	43	54	10	1
181	179	174	10	1
182	13	152	20	1
183	137	1	10	1
184	127	118	20	1
185	118	92	30	1
186	129	40	20	1
187	123	4	10	1
188	55	24	10	1
189	41	182	30	1
190	22	133	10	1
191	151	101	20	1
192	82	194	10	1
193	185	124	10	1
194	180	147	10	1
195	97	7	20	1
196	108	165	10	1
197	47	50	10	1
198	93	167	40	1
199	186	91	10	1
200	124	6	20	1
201	149	167	40	1
202	125	38	30	1
203	123	8	10	1
204	199	76	30	1
205	194	129	20	1
206	124	117	30	1
207	115	4	20	1
208	105	70	10	1
209	120	92	20	1
210	200	136	20	1
211	14	84	20	1
212	100	150	10	1
213	190	112	20	1
214	146	7	10	1
215	196	28	20	1
216	100	6	30	1
217	118	97	20	1
218	12	154	10	1
219	97	162	10	1
220	196	78	30	1
221	172	114	20	1
222	14	92	30	1
223	7	142	20	1
224	63	55	10	1
225	54	30	10	1
226	141	8	20	1
227	156	12	20	1
228	134	6	20	1
229	198	78	20	1
230	65	53	10	1
231	52	28	10	1
232	125	15	10	1
233	199	115	20	1
234	32	178	10	1
235	179	55	30	1
236	11	151	20	1
237	99	154	10	1
238	95	16	20	1
239	83	197	20	1
240	27	135	10	1
241	102	121	10	1
242	179	165	20	1
243	87	196	30	1
244	38	190	10	1
245	183	167	10	1
246	46	49	20	1
247	149	5	10	1
248	84	194	10	1
249	93	150	10	1
250	35	186	10	1
251	177	146	10	1
252	26	147	20	1
253	21	85	20	1
254	195	97	20	1
255	99	146	10	1
256	195	129	40	1
257	105	127	10	1
258	190	24	20	1
259	178	165	30	1
260	68	50	10	1
261	190	110	20	1
262	60	51	20	1
263	180	50	20	1
264	181	151	10	1
265	143	189	10	1
266	56	59	30	1
267	48	108	20	1
268	50	67	10	1
269	101	70	20	1
270	185	123	30	1
271	38	188	20	1
272	151	28	20	1
273	121	8	10	1
274	25	143	20	1
275	26	138	10	1
276	176	144	20	1
277	78	119	30	1
278	51	31	20	1
279	109	175	20	1
280	150	98	10	1
281	180	52	10	1
282	141	4	20	1
283	152	3	20	1
284	166	117	20	1
285	93	7	20	1
286	113	94	30	1
287	83	188	30	1
288	8	73	20	1
289	154	2	20	1
290	17	150	20	1
291	116	189	30	1
292	140	11	10	1
293	189	97	20	1
294	184	116	20	1
295	198	76	10	1
296	186	94	20	1
297	97	65	20	1
298	154	172	30	1
299	90	160	20	1
300	109	126	10	1
301	148	98	20	1
302	144	170	10	1
303	193	83	20	1
304	15	87	20	1
305	89	158	30	1
306	153	29	20	1
307	183	152	30	1
308	53	61	20	1
309	123	36	10	1
310	59	57	10	1
311	102	122	10	1
312	45	48	10	1
313	185	96	30	1
314	120	192	10	1
315	165	113	10	1
316	177	145	10	1
317	126	192	10	1
318	103	66	20	1
319	69	47	10	1
320	150	3	10	1
321	110	164	20	1
322	178	123	30	1
323	53	31	10	1
324	193	131	20	1
325	83	118	20	1
326	145	9	10	1
327	12	69	10	1
328	145	189	30	1
329	97	67	10	1
330	193	28	20	1
331	79	115	30	1
332	63	58	20	1
333	187	142	10	1
334	99	12	30	1
335	181	89	10	1
336	111	93	10	1
337	192	28	30	1
338	198	132	10	1
339	57	54	20	1
340	39	112	20	1
341	118	5	20	1
342	122	37	30	1
343	100	70	30	1
344	150	103	20	1
345	28	193	30	1
346	121	36	20	1
347	152	31	10	1
348	175	57	30	1
349	149	101	20	1
350	140	3	10	1
351	165	116	10	0
352	143	5	10	0
353	153	160	40	0
354	121	116	10	0
355	147	6	10	0
356	162	118	20	0
357	12	66	20	0
358	98	4	20	0
359	189	95	10	0
360	91	160	30	0
361	147	26	30	0
362	85	192	10	0
363	178	147	10	0
364	40	113	10	0
365	122	8	20	0
366	119	113	30	0
367	45	104	20	0
368	84	118	20	0
369	8	154	20	0
370	25	146	30	0
371	178	140	10	0
372	146	103	10	0
373	40	108	30	0
374	183	148	10	0
375	99	128	20	0
376	151	35	20	0
377	154	27	20	0
378	42	102	30	0
379	45	46	20	0
380	144	190	10	0
381	129	38	10	0
382	199	132	10	0
383	193	111	20	0
384	172	51	10	0
385	188	88	20	0
386	40	49	20	0
387	52	38	30	0
388	178	54	20	0
389	181	175	30	0
390	41	187	20	0
391	49	104	30	0
392	150	99	20	0
393	106	166	10	0
394	5	73	10	0
395	148	32	10	0
396	182	154	10	0
397	116	12	20	0
398	78	115	10	0
399	121	188	20	0
400	61	50	10	0
