354	270	400	10	1
355	95	234	10	1
356	128	113	22	1
357	133	455	25	1
358	16	463	20	1
359	59	388	20	1
360	376	190	30	1
361	481	122	30	1
362	266	405	20	1
363	374	232	33	1
364	398	20	20	1
365	481	26	30	1
366	63	444	20	1
367	89	290	20	1
368	246	314	36	1
369	40	304	16	1
370	262	369	15	1
371	323	29	7	1
372	89	65	16	1
373	144	35	26	1
374	200	265	10	1
375	436	264	20	1
376	15	457	20	1
377	397	20	20	1
378	328	491	21	1
379	399	175	13	1
380	432	2	20	1
381	63	336	20	1
382	6	296	10	1
383	146	376	8	1
384	295	247	12	1
385	235	33	30	1
386	233	204	20	1
387	142	360	20	1
388	177	156	25	1
389	315	287	30	1
390	452	172	9	1
391	263	153	12	1
392	493	493	20	1
393	320	283	30	1
394	64	5	14	1
395	95	235	10	1
396	203	211	20	1
397	16	497	20	1
398	348	348	23	1
399	485	104	21	1
400	330	147	28	1
401	443	237	20	1
402	316	286	30	1
403	335	46	18	1
404	381	495	20	1
405	364	173	30	1
406	267	162	6	1
407	214	245	8	1
408	92	234	10	1
409	347	459	25	1
410	30	7	23	1
411	120	37	28	1
412	397	153	29	1
413	210	29	13	1
414	87	285	30	1
415	132	32	18	1
416	390	294	20	1
417	67	451	5	1
418	24	68	20	1
419	146	439	10	1
420	209	212	18	1
421	6	292	10	1
422	18	63	10	1
423	149	98	4	1
424	91	268	10	1
425	103	177	28	1
426	367	178	20	1
427	225	269	30	1
428	443	246	20	1
429	306	42	11	1
430	374	306	4	1
431	413	421	10	1
432	470	405	17	1
433	33	278	18	1
434	149	458	13	1
435	257	57	18	1
436	272	403	30	1
437	221	291	9	1
438	1	101	8	1
439	332	459	35	1
440	220	392	20	1
441	253	50	27	1
442	250	441	5	1
443	471	484	10	1
444	480	152	26	1
445	404	83	30	1
446	476	94	20	1
447	458	213	22	1
448	215	395	20	1
449	85	288	20	1
450	179	75	13	1
451	228	287	21	1
452	397	18	10	1
453	238	204	20	1
454	488	3	3	1
455	407	88	10	1
456	459	14	20	1
457	120	17	30	1
458	235	316	2	1
459	370	382	11	1
460	405	454	11	1
461	17	458	10	1
462	43	135	31	1
463	318	497	21	1
464	199	268	20	1
465	111	467	20	1
466	138	438	20	1
467	172	314	9	1
468	494	468	31	1
469	35	303	20	1
470	341	59	27	1
471	423	221	9	1
472	395	295	20	1
473	413	417	10	1
474	339	60	20	1
475	277	428	7	1
476	176	199	28	1
477	265	240	9	1
478	365	190	22	1
479	133	53	20	1
480	387	488	20	1
481	385	295	20	1
482	491	369	28	1
483	445	273	20	1
484	195	273	22	1
485	313	493	20	1
486	495	227	20	1
487	241	403	10	1
488	30	72	10	1
489	21	487	10	1
490	324	99	10	1
491	453	318	30	1
492	443	272	10	1
493	447	184	27	1
494	366	288	29	1
495	440	284	25	1
496	13	314	14	1
497	72	227	25	1
498	377	385	6	1
499	477	478	20	1
500	204	185	20	1
501	226	191	20	1
502	330	138	18	1
503	185	434	9	1
504	483	22	10	1
505	71	282	29	1
506	60	5	18	1
507	189	402	10	1
508	134	211	35	1
509	146	313	22	1
510	21	146	21	1
511	37	281	17	1
512	416	417	20	1
513	44	311	27	1
514	361	181	20	1
515	444	242	10	1
516	444	271	10	1
517	359	179	20	1
518	388	334	20	1
519	401	164	13	1
520	499	316	18	1
521	399	106	20	1
522	425	215	10	1
523	407	98	10	1
524	406	460	2	1
525	88	95	20	1
526	95	64	4	1
527	306	229	10	1
528	273	55	20	1
529	384	149	18	1
530	122	35	10	1
531	308	199	14	1
532	390	301	10	1
533	300	108	10	1
534	267	400	10	1
535	8	300	10	1
536	105	181	19	1
537	398	325	30	1
538	166	247	1	1
539	140	431	30	1
540	253	118	19	1
541	359	246	18	1
542	321	277	10	1
543	168	59	6	1
544	406	285	20	1
545	391	334	20	1
546	437	19	15	1
547	201	278	13	1
548	435	267	20	1
549	245	408	10	1
550	16	462	10	1
551	107	374	8	1
552	477	97	10	1
553	346	57	20	1
554	14	459	20	1
555	102	6	3	1
556	359	287	24	1
557	297	131	25	1
558	282	1	18	1
559	21	70	15	1
560	440	244	10	1
561	482	104	19	1
562	120	261	5	1
563	125	29	30	1
564	292	32	14	1
565	262	92	25	1
566	68	160	21	1
567	405	276	20	1
568	277	50	10	1
569	32	319	21	1
570	344	70	24	1
571	481	84	17	1
572	21	68	20	1
573	441	244	10	1
574	57	43	15	1
575	1	293	10	1
576	481	96	20	1
577	471	368	19	1
578	236	126	23	1
579	406	99	20	1
580	303	186	10	1
581	225	369	38	1
582	412	453	10	1
583	104	349	20	1
584	173	182	25	1
585	111	464	10	1
586	53	440	10	1
587	69	336	20	1
588	359	182	20	1
589	13	459	20	1
590	244	277	18	1
591	484	177	20	1
592	452	206	31	1
593	22	483	30	1
594	452	110	14	1
595	347	192	18	1
596	95	92	20	1
597	368	311	14	1
598	479	387	13	1
599	479	169	20	1
600	497	266	25	1
601	66	336	10	1
602	376	195	10	1
603	401	281	20	1
604	441	177	23	1
605	231	203	20	1
606	21	488	10	1
607	231	204	20	1
608	122	422	3	1
609	65	453	30	1
610	206	261	10	1
611	466	149	16	1
612	313	119	30	1
613	90	274	20	1
614	39	162	18	1
615	35	306	20	1
616	437	15	30	1
617	307	412	8	1
618	79	291	10	1
619	64	437	11	1
620	376	92	10	1
621	129	27	10	1
622	196	489	23	1
623	51	286	14	1
624	20	488	10	1
625	13	455	10	1
626	170	347	15	1
627	92	230	20	1
628	117	467	10	1
629	413	217	20	1
630	405	450	20	1
631	394	322	12	1
632	125	61	26	1
633	238	123	24	1
634	11	403	18	1
635	89	272	10	1
636	304	102	30	1
637	478	121	40	1
638	408	84	10	1
639	376	494	30	1
640	20	73	10	1
641	159	299	12	1
642	95	382	19	1
643	352	63	6	1
644	365	274	14	1
645	30	301	10	1
646	351	5	12	1
647	197	267	10	1
648	498	171	12	1
649	468	352	9	1
650	418	251	21	1
651	489	437	29	1
652	251	63	14	1
653	132	55	10	1
654	281	96	1	1
655	333	293	27	1
656	255	487	19	1
657	207	400	20	1
658	469	489	4	1
659	244	254	20	1
660	233	207	10	1
661	441	60	21	1
662	411	379	25	1
663	178	72	23	1
664	51	447	10	1
665	478	118	20	1
666	141	426	23	1
667	295	89	23	1
668	112	433	29	1
669	320	211	16	1
670	400	103	10	1
671	408	453	10	1
672	435	180	37	1
673	432	66	30	1
674	374	116	9	1
675	478	102	10	1
676	335	57	30	1
677	385	239	21	1
678	386	245	16	1
679	208	396	20	1
680	380	489	20	1
681	380	498	10	1
682	440	7	20	1
683	434	245	10	1
684	90	232	10	1
685	389	334	20	1
686	241	205	30	1
687	18	24	32	1
688	57	183	15	1
689	59	457	30	1
690	442	243	10	1
691	402	281	20	1
692	445	237	10	1
693	441	273	20	1
694	31	175	24	1
695	234	202	10	1
696	52	303	25	1
697	167	445	7	1
698	179	286	8	1
699	269	48	20	1
700	165	59	27	1
701	461	8	20	1
702	421	415	30	1
703	59	459	20	1
704	24	492	10	1
705	55	449	20	1
706	224	192	10	1
707	444	269	20	1
708	491	20	20	1
709	313	126	10	1
710	283	438	3	1
711	352	241	5	1
712	398	476	25	1
713	442	247	10	1
714	217	207	26	1
715	233	87	18	1
716	479	127	20	1
717	6	53	8	1
718	478	300	12	1
719	378	493	30	1
720	303	78	12	1
721	344	62	10	1
722	371	315	18	1
723	200	78	31	1
724	413	391	8	1
725	415	216	10	1
726	397	57	17	1
727	293	228	19	1
728	0	297	10	1
729	435	20	20	1
730	195	111	15	1
731	417	218	10	1
732	340	54	10	1
733	132	57	20	1
734	210	379	12	1
735	228	260	12	1
736	399	104	10	1
737	95	277	20	1
738	360	284	19	1
739	53	466	9	1
740	112	465	10	1
741	313	391	5	1
742	93	235	10	1
743	125	32	30	1
744	215	282	21	1
745	224	320	36	1
746	134	428	20	1
747	26	490	10	1
748	44	115	24	1
749	438	127	2	1
750	239	15	2	1
751	342	54	20	0
752	109	463	30	0
753	199	187	20	0
754	201	188	10	0
755	399	301	30	0
756	484	171	10	0
757	272	234	26	0
758	380	350	15	0
759	140	108	29	0
760	228	199	10	0
761	245	461	8	0
762	305	107	20	0
763	231	195	20	0
764	450	265	10	0
765	273	149	14	0
766	12	358	7	0
767	315	121	10	0
768	420	213	10	0
769	331	134	11	0
770	84	377	10	0
771	320	280	10	0
772	89	185	16	0
773	472	481	20	0
774	422	420	20	0
775	475	267	7	0
776	470	125	20	0
777	435	268	10	0
778	409	155	19	0
779	243	248	30	0
780	488	96	22	0
781	341	72	9	0
782	58	449	30	0
783	16	460	20	0
784	480	136	22	0
785	162	388	11	0
786	47	208	30	0
787	324	127	30	0
788	87	96	30	0
789	140	137	32	0
790	314	205	22	0
791	96	346	26	0
792	321	280	30	0
793	245	251	10	0
794	436	295	11	0
795	274	261	20	0
796	271	128	12	0
797	275	45	20	0
798	422	409	10	0
799	146	188	6	0
800	93	96	20	0
801	409	255	23	0
802	449	428	25	0
803	90	285	40	0
804	415	95	15	0
805	88	287	30	0
806	379	196	20	0
807	368	452	16	0
808	202	186	20	0
809	435	11	40	0
810	269	46	20	0
811	7	292	10	0
812	44	496	32	0
813	478	99	10	0
814	391	99	20	0
815	132	477	25	0
816	24	65	10	0
817	130	247	17	0
818	133	273	20	0
819	347	62	10	0
820	404	140	8	0
821	416	420	20	0
822	67	335	20	0
823	92	270	20	0
824	411	95	30	0
825	132	479	11	0
826	366	334	5	0
827	125	39	20	0
828	419	422	20	0
829	460	2	20	0
830	67	334	20	0
831	448	414	23	0
832	46	163	8	0
833	77	465	11	0
834	284	319	17	0
835	102	422	23	0
836	240	34	28	0
837	141	428	20	0
838	204	269	30	0
839	144	439	30	0
840	470	417	11	0
841	404	103	20	0
842	5	281	16	0
843	487	320	21	0
844	398	23	10	0
845	90	296	20	0
846	386	13	10	0
847	115	465	10	0
848	473	475	10	0
849	275	42	30	0
850	286	356	30	0
851	15	69	10	0
852	267	44	20	0
853	243	399	10	0
854	390	249	21	0
855	210	391	30	0
856	433	15	20	0
857	24	259	19	0
858	12	463	20	0
859	237	213	10	0
860	182	480	31	0
861	409	88	20	0
862	244	368	25	0
863	381	328	12	0
864	213	185	21	0
865	482	141	14	0
866	319	124	20	0
867	141	431	30	0
868	198	264	20	0
869	69	334	30	0
870	299	98	30	0
871	240	250	10	0
872	199	203	20	0
873	459	17	20	0
874	423	217	20	0
875	477	179	20	0
876	213	397	10	0
877	405	187	34	0
878	269	402	20	0
879	53	204	8	0
880	13	394	15	0
881	15	68	10	0
882	56	268	28	0
883	360	184	10	0
884	307	102	40	0
885	130	57	40	0
886	250	328	24	0
887	91	231	30	0
888	479	176	20	0
889	420	224	10	0
890	461	182	13	0
891	418	218	20	0
892	419	418	10	0
893	336	493	20	0
894	389	300	10	0
895	92	76	4	0
896	476	102	20	0
897	418	399	20	0
898	109	56	27	0
899	13	465	31	0
900	92	232	10	0
901	394	47	5	0
902	16	287	12	0
903	399	102	20	0
904	143	158	12	0
905	18	484	10	0
906	250	411	30	0
907	19	273	25	0
908	365	28	9	0
909	387	297	10	0
910	433	447	20	0
911	214	274	24	0
912	489	338	17	0
913	130	494	6	0
914	23	67	30	0
915	374	489	20	0
916	126	30	10	0
917	112	467	10	0
918	489	274	31	0
919	61	214	4	0
920	166	440	12	0
921	56	75	24	0
922	210	276	5	0
923	80	286	10	0
924	17	459	10	0
925	66	448	10	0
926	351	128	15	0
927	352	176	20	0
928	490	286	29	0
929	247	219	17	0
930	86	268	10	0
931	398	329	17	0
932	272	402	10	0
933	317	123	20	0
934	408	318	15	0
935	66	31	25	0
936	425	448	9	0
937	35	304	30	0
938	471	94	30	0
939	470	473	10	0
940	224	56	13	0
941	343	47	20	0
942	52	18	28	0
943	16	68	20	0
944	195	185	20	0
945	92	236	20	0
946	76	462	18	0
947	124	56	20	0
948	481	454	14	0
949	477	483	20	0
950	481	124	10	0
951	389	156	27	0
952	384	16	20	0
953	492	34	5	0
954	371	200	10	0
955	153	235	10	0
956	428	202	24	0
957	257	391	22	0
958	421	218	10	0
959	206	186	10	0
960	393	301	30	0
961	204	187	30	0
962	468	475	10	0
963	477	122	10	0
964	100	66	15	0
965	489	27	10	0
966	12	451	20	0
967	197	270	30	0
968	311	422	29	0
969	489	17	10	0
970	13	214	21	0
971	440	247	20	0
972	28	467	34	0
973	388	325	10	0
974	270	401	20	0
975	5	445	30	0
976	198	271	20	0
977	480	131	5	0
978	437	98	16	0
979	131	246	17	0
980	49	437	7	0
981	270	49	30	0
982	337	41	8	0
983	318	280	20	0
984	154	392	9	0
985	493	111	26	0
986	399	450	20	0
987	67	452	30	0
988	34	239	16	0
989	343	276	15	0
990	393	12	10	0
991	236	247	20	0
992	340	291	22	0
993	3	292	20	0
994	209	68	27	0
995	18	225	8	0
996	147	435	20	0
997	335	99	25	0
998	485	24	20	0
999	470	475	30	0
1000	341	58	10	0
